Date,Open,High,Low,Close,Adj Close,Volume
2004-12-16T00:00:00.000,4.407230854034424,4.4953999519348145,4.38232421875,4.395275115966797,4.384507656097412,344197318
2004-12-17T00:00:00.000,4.4024977684021,4.4956488609313965,4.397267818450928,4.485188007354736,4.4741997718811035,296555412
2004-12-20T00:00:00.000,4.533009052276611,4.693905830383301,4.529770851135254,4.608226776123047,4.596937656402588,394854485
2004-12-21T00:00:00.000,4.64035701751709,4.679460048675537,4.567877769470215,4.576595783233643,4.565384387969971,221479058
2004-12-22T00:00:00.000,4.580331802368164,4.653806209564209,4.558165073394775,4.640108108520508,4.6287407875061035,156865776
2004-12-23T00:00:00.000,4.668749809265137,4.69739294052124,4.632636070251465,4.679957866668701,4.668492794036865,145125936
2004-12-27T00:00:00.000,4.711091995239258,4.814454078674316,4.709846019744873,4.779833793640137,4.768124103546143,245079187
2004-12-28T00:00:00.000,4.784814834594727,4.820681095123291,4.757418155670166,4.801004886627197,4.789243698120117,166453579
2004-12-29T00:00:00.000,4.7765960693359375,4.819933891296387,4.7765960693359375,4.804491996765137,4.792721748352051,107525527
2004-12-30T00:00:00.000,4.806234836578369,4.937243938446045,4.778339862823486,4.921553134918213,4.909496307373047,237057231
2004-12-31T00:00:00.000,4.962151050567627,4.978340148925781,4.796022891998291,4.801752090454102,4.789988994598389,307889737
2005-01-03T00:00:00.000,4.916571140289307,5.071989059448242,4.868253231048584,5.048826217651367,5.036457538604736,636143518
2005-01-04T00:00:00.000,5.01619815826416,5.054305076599121,4.818936824798584,4.844342231750488,4.832474231719971,552298420
2005-01-05T00:00:00.000,4.818190097808838,4.904118061065674,4.787804126739502,4.819684982299805,4.807877540588379,330698912
2005-01-06T00:00:00.000,4.858788013458252,4.879211902618408,4.675475120544434,4.696147918701172,4.684643268585205,417041336
2005-01-07T00:00:00.000,4.748202800750732,4.83811616897583,4.701876163482666,4.828153133392334,4.8163251876831055,387964757
2005-01-10T00:00:00.000,4.844342231750488,4.934006214141846,4.777841091156006,4.858290195465088,4.846388339996338,302714411
2005-01-11T00:00:00.000,4.8722381591796875,4.924293041229248,4.811464786529541,4.820432186126709,4.80862283706665,279391317
2005-01-12T00:00:00.000,4.8401079177856445,4.8799591064453125,4.744716167449951,4.866260051727295,4.854338645935059,328338096
2005-01-13T00:00:00.000,4.866260051727295,4.916322231292725,4.833134174346924,4.865015029907227,4.8530964851379395,275002929
2005-01-14T00:00:00.000,4.881701946258545,4.9815778732299805,4.835126876831055,4.980582237243652,4.968380928039551,387057368
2005-01-18T00:00:00.000,5.00548791885376,5.106359958648682,4.947954177856445,5.078464984893799,5.066023826599121,528878966
2005-01-19T00:00:00.000,5.097145080566406,5.1133341789245605,4.899385929107666,4.91408109664917,4.902042388916016,451995865
2005-01-20T00:00:00.000,4.794528961181641,4.8879289627075195,4.782075881958008,4.829895973205566,4.818063735961914,361413608
2005-01-21T00:00:00.000,4.845337867736816,4.865762233734131,4.68543815612793,4.689423084259033,4.6779351234436035,371724110
2005-01-24T00:00:00.000,4.699635028839111,4.715575218200684,4.491166114807129,4.501129150390625,4.4901018142700195,563010421
2005-01-25T00:00:00.000,4.531515121459961,4.538987159729004,4.390791893005371,4.411465167999268,4.400657653808594,427966132
2005-01-26T00:00:00.000,4.4650139808654785,4.717566967010498,4.462025165557861,4.7133331298828125,4.701786518096924,494161321
2005-01-27T00:00:00.000,4.701377868652344,4.703868865966797,4.612709999084473,4.684442043304443,4.672966003417969,266089645
2005-01-28T00:00:00.000,4.732759952545166,4.8493242263793945,4.641104221343994,4.7407307624816895,4.729116916656494,490158373
2005-01-31T00:00:00.000,4.8241682052612305,4.890668869018555,4.775102138519287,4.8722381591796875,4.860302448272705,385306832
2005-02-01T00:00:00.000,4.841352939605713,4.898140907287598,4.74795389175415,4.779584884643555,4.767876148223877,756384528
2005-02-02T00:00:00.000,5.368627071380615,5.399759769439697,5.072486877441406,5.129772186279297,5.1172051429748535,1316889593
2005-02-03T00:00:00.000,5.130519866943359,5.3143310546875,5.126036167144775,5.251814842224121,5.238948822021484,521471303
2005-02-04T00:00:00.000,5.142475128173828,5.1743550300598145,5.046085834503174,5.089921951293945,5.077452659606934,594993855
2005-02-07T00:00:00.000,5.112338066101074,5.140730857849121,4.869497776031494,4.882449150085449,4.870487689971924,520359150
2005-02-08T00:00:00.000,4.905612945556641,4.9818267822265625,4.845088958740234,4.947455883026123,4.935335636138916,460921194
2005-02-09T00:00:00.000,5.000257968902588,5.02117919921875,4.718812942504883,4.771615028381348,4.759925842285156,689434520
2005-02-10T00:00:00.000,4.781328201293945,4.78730583190918,4.613955974578857,4.68195104598999,4.670481204986572,762154073
2005-02-11T00:00:00.000,4.649074077606201,4.790046215057373,4.634378910064697,4.667504787445068,4.656070232391357,526606480
2005-02-14T00:00:00.000,4.554180145263672,4.8089752197265625,4.508102893829346,4.806733131408691,4.794957637786865,1548269624
2005-02-15T00:00:00.000,4.821926116943359,4.977344036102295,4.8089752197265625,4.862524032592773,4.850611686706543,1035177611
2005-02-16T00:00:00.000,4.8493242263793945,4.964641094207764,4.839361190795898,4.941727161407471,4.929620742797852,663770685
2005-02-17T00:00:00.000,4.927280902862549,4.975101947784424,4.901876926422119,4.929025173187256,4.91694974899292,418137429
2005-02-18T00:00:00.000,4.944218158721924,4.952436923980713,4.898140907287598,4.930270195007324,4.918191909790039,340708289
2005-02-22T00:00:00.000,4.894155979156494,4.953930854797363,4.741975784301758,4.766384124755859,4.754707336425781,541369609
2005-02-23T00:00:00.000,4.814454078674316,4.843843936920166,4.698886871337891,4.830644130706787,4.818809986114502,625776806
2005-02-24T00:00:00.000,4.567131042480469,4.7285261154174805,4.538737773895264,4.704616069793701,4.693090438842773,1036442333
2005-02-25T00:00:00.000,4.711091995239258,4.730269908905029,4.620430946350098,4.629397869110107,4.618056774139404,400435325
2005-02-28T00:00:00.000,4.632636070251465,4.7290239334106445,4.628900051116943,4.682199954986572,4.670729637145996,313908211
2005-03-01T00:00:00.000,4.714579105377197,4.726036071777344,4.533009052276611,4.634130001068115,4.622776985168457,373844027
2005-03-02T00:00:00.000,4.63139009475708,4.674230098724365,4.5917887687683105,4.612212181091309,4.6009135246276855,292512314
2005-03-03T00:00:00.000,4.635873794555664,4.67622184753418,4.5905442237854,4.6577911376953125,4.646380424499512,305484756
2005-03-04T00:00:00.000,4.6500701904296875,4.663768768310547,4.60947322845459,4.630145072937012,4.618802070617676,271979640
2005-03-07T00:00:00.000,4.6769700050354,4.722300052642822,4.658289909362793,4.702622890472412,4.691102504730225,347995502
2005-03-08T00:00:00.000,4.709846019744873,4.7285261154174805,4.606982231140137,4.612709999084473,4.601409435272217,323050350
2005-03-09T00:00:00.000,4.588053226470947,4.5990118980407715,4.487181186676025,4.516819953918457,4.505754470825195,456119263
2005-03-10T00:00:00.000,4.508351802825928,4.5130839347839355,4.418438911437988,4.4826979637146,4.471715927124023,440063306
2005-03-11T00:00:00.000,4.494154930114746,4.506856918334961,4.412211894989014,4.428400993347168,4.417552471160889,322335682
2005-03-14T00:00:00.000,4.4416022300720215,4.443345069885254,4.298140048980713,4.358414173126221,4.3477373123168945,447535208
2005-03-15T00:00:00.000,4.366135120391846,4.483195781707764,4.338985919952393,4.448575973510742,4.43767786026001,418446584
2005-03-16T00:00:00.000,4.401003837585449,4.448575973510742,4.358911991119385,4.373607158660889,4.3628926277160645,285317446
2005-03-17T00:00:00.000,4.41171407699585,4.474228858947754,4.3785881996154785,4.465511798858643,4.4545722007751465,331662510
2005-03-18T00:00:00.000,4.453557014465332,4.49315881729126,4.441103935241699,4.48419189453125,4.473206520080566,284663002
2005-03-21T00:00:00.000,4.4650139808654785,4.537242889404297,4.414702892303467,4.5051140785217285,4.494077682495117,300470030
2005-03-22T00:00:00.000,4.5125861167907715,4.531515121459961,4.429646968841553,4.44832706451416,4.437429428100586,226112360
2005-03-23T00:00:00.000,4.4326348304748535,4.48917293548584,4.4326348304748535,4.457790851593018,4.44687032699585,194526410
2005-03-24T00:00:00.000,4.500630855560303,4.504615783691406,4.463271141052246,4.4645161628723145,4.453578948974609,148763520
2005-03-28T00:00:00.000,4.525039196014404,4.602747917175293,4.506856918334961,4.5185627937316895,4.507493019104004,350830087
2005-03-29T00:00:00.000,4.509347915649414,4.564889907836914,4.435125827789307,4.4724860191345215,4.46152925491333,259890496
2005-03-30T00:00:00.000,4.499135971069336,4.51931095123291,4.473233222961426,4.494403839111328,4.48339319229126,250378977
2005-03-31T00:00:00.000,4.4321370124816895,4.517816066741943,4.4244160652160645,4.4958977699279785,4.484883785247803,271758815
2005-04-01T00:00:00.000,4.527031898498535,4.556670188903809,4.482946872711182,4.48419189453125,4.473206520080566,248206866
2005-04-04T00:00:00.000,4.4819512367248535,4.61569881439209,4.47921085357666,4.614952087402344,4.603646278381348,324266893
2005-04-05T00:00:00.000,4.675724029541016,4.738738059997559,4.671739101409912,4.696646213531494,4.685140132904053,350777892
2005-04-06T00:00:00.000,4.7133331298828125,4.723545074462891,4.671988010406494,4.71283483505249,4.701289176940918,210891521
2005-04-07T00:00:00.000,4.701876163482666,4.8473310470581055,4.698389053344727,4.825911045074463,4.814088344573975,389141150
2005-04-08T00:00:00.000,4.8241682052612305,4.859285831451416,4.76837682723999,4.783320903778076,4.771602630615234,205431131
2005-04-11T00:00:00.000,4.8092241287231445,4.851813793182373,4.790046215057373,4.812710762023926,4.800920486450195,217231195
2005-04-12T00:00:00.000,4.806982040405273,4.842350006103516,4.717566967010498,4.830893039703369,4.819057941436768,293881426
2005-04-13T00:00:00.000,4.818687915802002,4.8398590087890625,4.7255377769470215,4.805239200592041,4.7934675216674805,263214910
2005-04-14T00:00:00.000,4.813706874847412,4.840855121612549,4.734753131866455,4.76837682723999,4.75669527053833,247030473
2005-04-15T00:00:00.000,4.734753131866455,4.7407307624816895,4.5992608070373535,4.607728958129883,4.59644079208374,464831797
2005-04-18T00:00:00.000,4.597268104553223,4.679460048675537,4.570119857788086,4.656795024871826,4.645386695861816,262994085
2005-04-19T00:00:00.000,4.715575218200684,4.782075881958008,4.683196067810059,4.767131805419922,4.755453109741211,338463908
2005-04-20T00:00:00.000,4.945960998535156,4.993782043457031,4.87946081161499,4.934006214141846,4.921918869018555,620376641
2005-04-21T00:00:00.000,4.991789817810059,5.105862140655518,4.964392185211182,5.086434841156006,5.073974132537842,712737539
2005-04-22T00:00:00.000,5.551691055297852,5.57908821105957,5.336496829986572,5.375102996826172,5.361935138702393,1333182435
2005-04-25T00:00:00.000,5.425165176391602,5.5975189208984375,5.417693138122559,5.567381858825684,5.5537428855896,796574608
2005-04-26T00:00:00.000,5.484941005706787,5.529274940490723,5.43687105178833,5.448328018188477,5.434980869293213,693469588
2005-04-27T00:00:00.000,5.429399013519287,5.500631809234619,5.398265838623047,5.473981857299805,5.4605712890625,412131000
2005-04-28T00:00:00.000,5.467008113861084,5.531267166137695,5.422424793243408,5.465763092041016,5.452373027801514,348613811
2005-04-29T00:00:00.000,5.527032852172852,5.535501956939697,5.425165176391602,5.479462146759033,5.466038227081299,368182886
2005-05-02T00:00:00.000,5.530519962310791,5.571616172790527,5.484692096710205,5.536498069763184,5.522934436798096,392160425
2005-05-03T00:00:00.000,5.525538921356201,5.682450771331787,5.512338161468506,5.633634090423584,5.619832992553711,713873782
2005-05-04T00:00:00.000,5.659536838531494,5.725539207458496,5.653808116912842,5.691167831420898,5.677225589752197,485151677
2005-05-05T00:00:00.000,5.694157123565674,5.694157123565674,5.625913143157959,5.6533098220825195,5.639460563659668,301509913
2005-05-06T00:00:00.000,5.688676834106445,5.709847927093506,5.640607833862305,5.679213047027588,5.665299892425537,271570110
2005-05-09T00:00:00.000,5.678715229034424,5.691167831420898,5.6147050857543945,5.62939977645874,5.6156086921691895,222302131
2005-05-10T00:00:00.000,5.615701198577881,5.673733234405518,5.597021102905273,5.673733234405518,5.6598334312438965,254783425
2005-05-11T00:00:00.000,5.702874183654785,5.777842998504639,5.676970958709717,5.760657787322998,5.746545314788818,460873014
2005-05-12T00:00:00.000,5.748702049255371,5.784070014953613,5.6836957931518555,5.696648120880127,5.682692527770996,359269602
2005-05-13T00:00:00.000,5.708105087280273,5.755675792694092,5.661777973175049,5.709599018096924,5.695611953735352,297731805
2005-05-16T00:00:00.000,5.720558166503906,5.768877029418945,5.6929121017456055,5.754680156707764,5.74058198928833,228107811
2005-05-17T00:00:00.000,5.742475986480713,5.814455986022949,5.733509063720703,5.806486129760742,5.792261600494385,313526787
2005-05-18T00:00:00.000,5.818440914154053,5.976847171783447,5.816198825836182,5.9566731452941895,5.942080497741699,494325936
2005-05-19T00:00:00.000,5.986063003540039,6.006734848022461,5.934505939483643,5.9571709632873535,5.942577362060547,390116793
2005-05-20T00:00:00.000,6.007731914520264,6.01918888092041,5.968876838684082,6.017693996429443,6.002951622009277,327763952
2005-05-23T00:00:00.000,6.056300163269043,6.428404808044434,6.0450921058654785,6.362401962280273,6.346815586090088,858738744
2005-05-24T00:00:00.000,6.40001106262207,6.611219882965088,6.313834190368652,6.376101016998291,6.360480785369873,1166078427
2005-05-25T00:00:00.000,6.294655799865723,6.500135898590088,6.24235200881958,6.495902061462402,6.479988098144531,725023418
2005-05-26T00:00:00.000,6.499638080596924,6.569375991821289,6.433385848999023,6.455801963806152,6.439986705780029,543895039
2005-05-27T00:00:00.000,6.487184047698975,6.626412868499756,6.457046985626221,6.625166893005371,6.608936309814453,489190760
2005-05-31T00:00:00.000,6.710597038269043,6.934010028839111,6.709103107452393,6.90586519241333,6.888947010040283,892805959
2005-06-01T00:00:00.000,7.053562164306641,7.294907093048096,7.024171829223633,7.173112869262695,7.1555399894714355,1412944285
2005-06-02T00:00:00.000,7.191295146942139,7.217446804046631,7.088430881500244,7.170622825622559,7.1530561447143555,721658854
2005-06-03T00:00:00.000,7.142975807189941,7.20549201965332,6.909351825714111,6.9803361892700195,6.963235855102539,754108027
2005-06-06T00:00:00.000,7.033387184143066,7.316327095031738,7.019439220428467,7.246338844299316,7.2285871505737305,904413304
2005-06-07T00:00:00.000,7.399764060974121,7.461781024932861,7.230399131774902,7.300634860992432,7.282749652862549,976566743
2005-06-08T00:00:00.000,7.293910980224609,7.302379131317139,6.924046993255615,6.9629011154174805,6.94584321975708,1031889331
2005-06-09T00:00:00.000,7.0914201736450195,7.1855669021606445,6.9878082275390625,7.131021022796631,7.113551139831543,660109011
2005-06-10T00:00:00.000,7.147957801818848,7.155180931091309,6.974358081817627,7.036127090454102,7.018889904022217,509767599
2005-06-13T00:00:00.000,6.969377040863037,7.078218936920166,6.887185096740723,7.042354106903076,7.025101661682129,514047581
2005-06-14T00:00:00.000,6.938742160797119,7.004744052886963,6.917819976806641,6.932764053344727,6.915780067443848,405189077
2005-06-15T00:00:00.000,6.849327087402344,6.906611919403076,6.660783767700195,6.844346046447754,6.827579021453857,838454999
2005-06-16T00:00:00.000,6.830895900726318,6.931519031524658,6.801257133483887,6.910099029541016,6.8931708335876465,500364485
2005-06-17T00:00:00.000,6.948954105377197,6.981331825256348,6.871743202209473,6.981331825256348,6.964228630065918,418940428
2005-06-20T00:00:00.000,6.876474857330322,7.164894104003906,6.767881870269775,7.140735149383545,7.123241424560547,844140229
2005-06-21T00:00:00.000,7.174857139587402,7.230399131774902,7.097646236419678,7.169127941131592,7.151565074920654,607560783
2005-06-22T00:00:00.000,7.214707851409912,7.280710220336914,7.189801216125488,7.20549201965332,7.187839984893799,420530365
2005-06-23T00:00:00.000,7.173112869262695,7.342728137969971,7.135753154754639,7.215703964233398,7.19802713394165,564363474
2005-06-24T00:00:00.000,7.245343208312988,7.42218017578125,7.212465763092041,7.403500080108643,7.3853631019592285,713512433
2005-06-27T00:00:00.000,7.444595813751221,7.5833258628845215,7.319066047668457,7.57411003112793,7.5555548667907715,714785186
2005-06-28T00:00:00.000,7.628407001495361,7.702380180358887,7.521805763244629,7.521805763244629,7.503378868103027,764314139
2005-06-29T00:00:00.000,7.534259796142578,7.58108377456665,7.27647590637207,7.290672779083252,7.2728118896484375,734691521
2005-06-30T00:00:00.000,7.331021785736084,7.445343017578125,7.2488298416137695,7.326289176940918,7.308341026306152,606039101
2005-07-01T00:00:00.000,7.348455905914307,7.3783440589904785,7.203499794006348,7.254059791564941,7.236288547515869,370487492
2005-07-05T00:00:00.000,7.275230884552002,7.371868133544922,7.228654861450195,7.365143775939941,7.347100257873535,300883574
2005-07-06T00:00:00.000,7.404745101928711,7.412217140197754,7.257297992706299,7.260785102844238,7.242997646331787,321211484
2005-07-07T00:00:00.000,7.207734107971191,7.367384910583496,7.185815811157227,7.360909938812256,7.34287691116333,428484066
2005-07-08T00:00:00.000,7.3785929679870605,7.409727096557617,7.323799133300781,7.3780951499938965,7.360020160675049,299422117
2005-07-11T00:00:00.000,7.382328987121582,7.387310981750488,7.248331069946289,7.306364059448242,7.288464546203613,336869956
2005-07-12T00:00:00.000,7.3073601722717285,7.332516193389893,7.246089935302734,7.267261028289795,7.249457836151123,235475323
2005-07-13T00:00:00.000,7.285441875457764,7.45306396484375,7.275230884552002,7.443600177764893,7.4253644943237305,459230882
2005-07-14T00:00:00.000,7.604994773864746,7.64011287689209,7.473736763000488,7.494160175323486,7.47580099105835,428307406
2005-07-15T00:00:00.000,7.502877235412598,7.556675910949707,7.4665141105651855,7.501632213592529,7.483254909515381,338801168
2005-07-18T00:00:00.000,7.4719929695129395,7.51931619644165,7.415953159332275,7.460536003112793,7.442259311676025,249242734
2005-07-19T00:00:00.000,7.52429723739624,7.729776859283447,7.516825199127197,7.718568801879883,7.699659824371338,506748324
2005-07-20T00:00:00.000,7.61072301864624,7.786066055297852,7.516825199127197,7.770873069763184,7.751835823059082,574561556
2005-07-21T00:00:00.000,7.821930885314941,7.91533088684082,7.75119686126709,7.819191932678223,7.800036430358887,794543021
2005-07-22T00:00:00.000,7.630648136138916,7.702380180358887,7.38058614730835,7.531768798828125,7.513317584991455,938978379
2005-07-25T00:00:00.000,7.531519889831543,7.553936004638672,7.346464157104492,7.368630886077881,7.350579261779785,387800142
2005-07-26T00:00:00.000,7.3477091789245605,7.42218017578125,7.27498197555542,7.374608039855957,7.356541633605957,394147846
2005-07-27T00:00:00.000,7.415703773498535,7.427907943725586,7.282702922821045,7.3955302238464355,7.377412796020508,289798178
2005-07-28T00:00:00.000,7.407485008239746,7.407485008239746,7.304619789123535,7.310100078582764,7.292191982269287,237912424
2005-07-29T00:00:00.000,7.276226997375488,7.293662071228027,7.147957801818848,7.167136192321777,7.149578094482422,335785908
2005-08-01T00:00:00.000,7.176102161407471,7.285192966461182,7.175603866577148,7.263026237487793,7.245233535766602,227344963
2005-08-02T00:00:00.000,7.262776851654053,7.460038185119629,7.250822067260742,7.451818943023682,7.433563709259033,292701018
2005-08-03T00:00:00.000,7.42218017578125,7.465019226074219,7.362403869628906,7.404745101928711,7.3866047859191895,238113174
2005-08-04T00:00:00.000,7.361158847808838,7.447085857391357,7.353686809539795,7.415454864501953,7.3972883224487305,210245108
2005-08-05T00:00:00.000,7.409727096557617,7.434882164001465,7.25555419921875,7.28145694732666,7.2636189460754395,238478538
2005-08-08T00:00:00.000,7.312591075897217,7.363648891448975,7.235130786895752,7.254059791564941,7.236288547515869,179943955
2005-08-09T00:00:00.000,7.2717437744140625,7.289677143096924,7.185815811157227,7.262030124664307,7.244239330291748,232038489
2005-08-10T00:00:00.000,7.25530481338501,7.280959129333496,7.095405101776123,7.115330219268799,7.097898960113525,276191367
2005-08-11T00:00:00.000,7.120560169219971,7.1377458572387695,6.989302158355713,7.074731826782227,7.057400226593018,301722708
2005-08-12T00:00:00.000,7.057547092437744,7.227908134460449,7.014707088470459,7.2159528732299805,7.198275089263916,264423423
2005-08-15T00:00:00.000,7.217945098876953,7.29191780090332,7.067758083343506,7.073486804962158,7.056158542633057,328213631
2005-08-16T00:00:00.000,7.095405101776123,7.167882919311523,7.0570478439331055,7.1145830154418945,7.097153663635254,285433881
2005-08-17T00:00:00.000,7.111095905303955,7.1374969482421875,7.073486804962158,7.100883960723877,7.0834879875183105,155914222
2005-08-18T00:00:00.000,6.871992111206055,6.986313819885254,6.849327087402344,6.973610877990723,6.956527233123779,476692087
2005-08-19T00:00:00.000,6.998517990112305,7.009974956512451,6.964395999908447,6.973859786987305,6.956775188446045,222547046
2005-08-22T00:00:00.000,7.004744052886963,7.010472774505615,6.808230876922607,6.824668884277344,6.807950019836426,273541472
2005-08-23T00:00:00.000,6.878219127655029,6.9673848152160645,6.827408790588379,6.9633989334106445,6.946340084075928,233740846
2005-08-24T00:00:00.000,6.913337230682373,7.092166900634766,6.885441780090332,7.037869930267334,7.020628452301025,345012362
2005-08-25T00:00:00.000,7.03737211227417,7.073486804962158,6.973113059997559,7.038368225097656,7.021125316619873,175720183
2005-08-26T00:00:00.000,7.060534954071045,7.0988922119140625,7.040112018585205,7.063025951385498,7.045722961425781,150775031
2005-08-29T00:00:00.000,7.029651165008545,7.2010087966918945,7.029651165008545,7.18432092666626,7.166720390319824,237005036
2005-08-30T00:00:00.000,7.157919883728027,7.210721969604492,7.1203107833862305,7.154932022094727,7.13740348815918,192398464
2005-08-31T00:00:00.000,7.178842067718506,7.1855669021606445,7.082452774047852,7.123300075531006,7.105849266052246,202114747
2005-09-01T00:00:00.000,7.121058940887451,7.1606597900390625,7.098392963409424,7.1295270919799805,7.112061023712158,110095123
2005-09-02T00:00:00.000,7.136003017425537,7.222678184509277,7.134259223937988,7.18432092666626,7.166720390319824,137894934
2005-09-06T00:00:00.000,7.198019981384277,7.207734107971191,7.143225193023682,7.150946140289307,7.133427619934082,169123549
2005-09-07T00:00:00.000,7.120560169219971,7.359912872314453,7.105367183685303,7.344222068786621,7.326230049133301,301104399
2005-09-08T00:00:00.000,7.343225955963135,7.454060077667236,7.306612968444824,7.357173919677734,7.3391499519348145,265523531
2005-09-09T00:00:00.000,7.404246807098389,7.4495768547058105,7.3863139152526855,7.4493279457092285,7.431078910827637,176278267
2005-09-12T00:00:00.000,7.515580177307129,7.756426811218262,7.4969000816345215,7.714583873748779,7.695684432983398,417017246
2005-09-13T00:00:00.000,7.696153163909912,7.858792781829834,7.625667095184326,7.762903213500977,7.743885517120361,413540262
2005-09-14T00:00:00.000,7.689427852630615,7.80275297164917,7.479465007781982,7.546712875366211,7.528224945068359,452722579
2005-09-15T00:00:00.000,7.460038185119629,7.64011287689209,7.419938087463379,7.5372490882873535,7.518784046173096,620966845
2005-09-16T00:00:00.000,7.572117805480957,7.584073066711426,7.468754768371582,7.476974010467529,7.4586567878723145,304328438
2005-09-19T00:00:00.000,7.4969000816345215,7.621432781219482,7.4896769523620605,7.566389083862305,7.547852993011475,231339881
2005-09-20T00:00:00.000,7.625168800354004,7.7534379959106445,7.602254867553711,7.669004917144775,7.650217533111572,375441994
2005-09-21T00:00:00.000,7.681457996368408,7.814709186553955,7.620437145233154,7.7683820724487305,7.7493510246276855,406305245
2005-09-22T00:00:00.000,7.758419990539551,7.9506988525390625,7.72529411315918,7.755181789398193,7.736183166503906,522206047
2005-09-23T00:00:00.000,7.795780181884766,7.900636196136475,7.7855682373046875,7.854558944702148,7.835317134857178,340623975
2005-09-26T00:00:00.000,7.957673072814941,7.993786811828613,7.784821033477783,7.827660083770752,7.808484077453613,397259466
2005-09-27T00:00:00.000,7.84434700012207,7.930523872375488,7.805243968963623,7.819191932678223,7.800036430358887,275954483
2005-09-28T00:00:00.000,7.826166152954102,7.848083019256592,7.6114702224731445,7.621432781219482,7.602761745452881,321095049
2005-09-29T00:00:00.000,7.638370037078857,7.738992214202881,7.6234259605407715,7.711595058441162,7.692702770233154,225393676
